2019/11/13 11:20:56 [xorm] [info]  2019/11/13 11:20:56.988024 [SQL] SELECT tablename FROM pg_tables WHERE schemaname = $1 [public]
2019/11/13 11:20:58 [xorm] [info]  2019/11/13 11:20:58.988507 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"67.205.136.66:8080", "http", 1767, 1}
2019/11/13 11:20:58 [xorm] [info]  2019/11/13 11:20:58.989311 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"165.227.202.185:8080", "http", 1766, 1}
2019/11/13 11:20:58 [xorm] [info]  2019/11/13 11:20:58.990063 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"65.111.164.121:3131", "http", 1767, 1}
2019/11/13 11:20:58 [xorm] [info]  2019/11/13 11:20:58.990946 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"50.206.9.157:80", "http", 1769, 1}
2019/11/13 11:20:58 [xorm] [info]  2019/11/13 11:20:58.991955 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"209.66.197.254:8080", "http", 1768, 1}
2019/11/13 11:20:58 [xorm] [info]  2019/11/13 11:20:58.994376 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"198.98.56.71:8080", "http", 1772, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.231349 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{28, "157.230.241.89:3128", "http", 998}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.231921 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"40.68.203.177:3128", "http", 2010, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.231980 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"165.22.98.158:8080", "http", 2009, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.232167 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"165.22.98.158:8080", "http", 2010, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.232426 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"167.71.2.77:8080", "http", 2009, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.234303 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"65.111.164.121:3131", "http", 2012, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.234595 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"157.245.48.174:8080", "http", 2011, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.240466 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"159.65.14.186:8080", "http", 2018, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.598910 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"67.205.136.66:8080", "http", 2376, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.703483 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"183.164.238.203:9999", "http", 710, 1}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.717365 [SQL] BEGIN TRANSACTION
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.717503 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"183.164.238.203:9999", "http", "", 710}
2019/11/13 11:20:59 [xorm] [info]  2019/11/13 11:20:59.722523 [SQL] COMMIT
2019/11/13 11:21:00 [xorm] [info]  2019/11/13 11:21:00.707774 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{151, "149.28.144.160:8080", "http", 600}
2019/11/13 11:21:00 [xorm] [info]  2019/11/13 11:21:00.862087 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"159.192.120.247:8080", "http", 3640, 1}
2019/11/13 11:21:01 [xorm] [info]  2019/11/13 11:21:01.018237 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"198.98.55.168:8080", "http", 3796, 1}
2019/11/13 11:21:01 [xorm] [info]  2019/11/13 11:21:01.476012 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"198.98.55.168:8080", "http", 4255, 1}
2019/11/13 11:21:01 [xorm] [info]  2019/11/13 11:21:01.673939 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"167.71.109.52:8080", "http", 4449, 1}
2019/11/13 11:21:02 [xorm] [info]  2019/11/13 11:21:02.341307 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"167.71.106.246:3128", "http", 5119, 1}
2019/11/13 11:21:02 [xorm] [info]  2019/11/13 11:21:02.342230 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"134.209.170.32:8080", "http", 5120, 1}
2019/11/13 11:21:03 [xorm] [info]  2019/11/13 11:21:03.084009 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"103.16.63.90:38831", "http", 4913, 1}
2019/11/13 11:21:03 [xorm] [info]  2019/11/13 11:21:03.093808 [SQL] BEGIN TRANSACTION
2019/11/13 11:21:03 [xorm] [info]  2019/11/13 11:21:03.093978 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"103.16.63.90:38831", "http", "", 4913}
2019/11/13 11:21:03 [xorm] [info]  2019/11/13 11:21:03.096615 [SQL] COMMIT
2019/11/13 11:21:04 [xorm] [info]  2019/11/13 11:21:04.144888 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"198.11.178.14:8080", "http", 6924, 1}
2019/11/13 11:21:04 [xorm] [info]  2019/11/13 11:21:04.451806 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"49.48.120.86:8080", "http", 6281, 1}
2019/11/13 11:21:04 [xorm] [info]  2019/11/13 11:21:04.461229 [SQL] BEGIN TRANSACTION
2019/11/13 11:21:04 [xorm] [info]  2019/11/13 11:21:04.461380 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"49.48.120.86:8080", "http", "", 6281}
2019/11/13 11:21:04 [xorm] [info]  2019/11/13 11:21:04.464763 [SQL] COMMIT
2019/11/13 11:21:07 [xorm] [info]  2019/11/13 11:21:07.071385 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"151.80.36.115:1080", "http", 9847, 1}
2019/11/13 11:21:07 [xorm] [info]  2019/11/13 11:21:07.086871 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"198.11.178.14:8080", "http", 9865, 1}
2019/11/13 11:21:08 [xorm] [info]  2019/11/13 11:21:08.545692 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"167.71.106.246:3128", "http", 11323, 1}
2019/11/13 11:21:14 [xorm] [info]  2019/11/13 11:21:14.753641 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"37.59.32.112:1080", "http", 16581, 1}
2019/11/13 11:21:14 [xorm] [info]  2019/11/13 11:21:14.763218 [SQL] BEGIN TRANSACTION
2019/11/13 11:21:14 [xorm] [info]  2019/11/13 11:21:14.763384 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"37.59.32.112:1080", "http", "", 16581}
2019/11/13 11:21:14 [xorm] [info]  2019/11/13 11:21:14.766667 [SQL] COMMIT
2019/11/13 11:21:18 [xorm] [info]  2019/11/13 11:21:18.148017 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"80.65.28.57:30962", "http", 19972, 1}
2019/11/13 11:21:18 [xorm] [info]  2019/11/13 11:21:18.158504 [SQL] BEGIN TRANSACTION
2019/11/13 11:21:18 [xorm] [info]  2019/11/13 11:21:18.158658 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"80.65.28.57:30962", "http", "", 19972}
2019/11/13 11:21:18 [xorm] [info]  2019/11/13 11:21:18.162043 [SQL] COMMIT
2019/11/13 11:21:19 [xorm] [info]  2019/11/13 11:21:19.272774 [SQL] SELECT "id", "data", "type1", "type2", "speed" FROM "ip" WHERE (speed <= 1000)
2019/11/13 11:21:40 [xorm] [info]  2019/11/13 11:21:40.091745 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"180.108.64.25:10080", "http", 41920, 1}
2019/11/13 11:21:40 [xorm] [info]  2019/11/13 11:21:40.103525 [SQL] BEGIN TRANSACTION
2019/11/13 11:21:40 [xorm] [info]  2019/11/13 11:21:40.103663 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"180.108.64.25:10080", "http", "", 41920}
2019/11/13 11:21:40 [xorm] [info]  2019/11/13 11:21:40.107491 [SQL] COMMIT
2019/11/13 11:22:12 [xorm] [info]  2019/11/13 11:22:12.495433 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{145, "183.166.119.41:9999", "http", 300}
2019/11/13 11:22:12 [xorm] [info]  2019/11/13 11:22:12.495572 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{24, "82.194.235.142:8080", "http", 848}
2019/11/13 11:22:12 [xorm] [info]  2019/11/13 11:22:12.495769 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{130, "198.98.56.71:8080", "http", 807}
2019/11/13 11:22:12 [xorm] [info]  2019/11/13 11:22:12.495588 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{4, "138.219.192.98:3128", "http", 867}
2019/11/13 11:22:12 [xorm] [info]  2019/11/13 11:22:12.496621 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{158, "1.197.10.179:9999", "http", 370}
2019/11/13 11:22:12 [xorm] [info]  2019/11/13 11:22:12.497099 [SQL] DELETE FROM "ip" WHERE "id"=$1 AND "data"=$2 AND "type1"=$3 AND "speed"=$4 []interface {}{157, "117.88.177.102:3000", "http", 237}
2019/11/13 11:22:17 [xorm] [info]  2019/11/13 11:22:17.041558 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"165.22.63.194:8080", "http", 3535, 1}
2019/11/13 11:22:17 [xorm] [info]  2019/11/13 11:22:17.051055 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:17 [xorm] [info]  2019/11/13 11:22:17.051280 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"165.22.63.194:8080", "http", "", 3535}
2019/11/13 11:22:17 [xorm] [info]  2019/11/13 11:22:17.055898 [SQL] COMMIT
2019/11/13 11:22:19 [xorm] [info]  2019/11/13 11:22:19.562049 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"18.162.210.52:8888", "http", 1235, 1}
2019/11/13 11:22:19 [xorm] [info]  2019/11/13 11:22:19.572589 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:19 [xorm] [info]  2019/11/13 11:22:19.572723 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"18.162.210.52:8888", "http", "", 1235}
2019/11/13 11:22:19 [xorm] [info]  2019/11/13 11:22:19.575960 [SQL] COMMIT
2019/11/13 11:22:20 [xorm] [info]  2019/11/13 11:22:20.492887 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"167.71.105.166:3128", "http", 803, 1}
2019/11/13 11:22:20 [xorm] [info]  2019/11/13 11:22:20.502030 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:20 [xorm] [info]  2019/11/13 11:22:20.502205 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"167.71.105.166:3128", "http", "", 803}
2019/11/13 11:22:20 [xorm] [info]  2019/11/13 11:22:20.505511 [SQL] COMMIT
2019/11/13 11:22:21 [xorm] [info]  2019/11/13 11:22:21.201719 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"98.190.48.67:48678", "http", 7751, 1}
2019/11/13 11:22:21 [xorm] [info]  2019/11/13 11:22:21.210864 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:21 [xorm] [info]  2019/11/13 11:22:21.211018 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"98.190.48.67:48678", "http", "", 7751}
2019/11/13 11:22:21 [xorm] [info]  2019/11/13 11:22:21.215521 [SQL] COMMIT
2019/11/13 11:22:22 [xorm] [info]  2019/11/13 11:22:22.855083 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"45.160.7.70:8081", "http", 8589, 1}
2019/11/13 11:22:22 [xorm] [info]  2019/11/13 11:22:22.864356 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:22 [xorm] [info]  2019/11/13 11:22:22.864492 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"45.160.7.70:8081", "http", "", 8589}
2019/11/13 11:22:22 [xorm] [info]  2019/11/13 11:22:22.867807 [SQL] COMMIT
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.079230 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"65.111.164.121:3131", "http", 1208, 1}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.087778 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.087947 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"65.111.164.121:3131", "http", "", 1208}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.091258 [SQL] COMMIT
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.945567 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"34.92.33.150:80", "http", 7885, 1}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.955512 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.955640 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"34.92.33.150:80", "http", "", 7885}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.958635 [SQL] COMMIT
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.963834 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"212.25.44.96:53281", "http", 11516, 1}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.969205 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.969295 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"212.25.44.96:53281", "http", "", 11516}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.971032 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"136.228.168.62:8080", "http", 5391, 1}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.972069 [SQL] COMMIT
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.979386 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.979722 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"136.228.168.62:8080", "http", "", 5391}
2019/11/13 11:22:24 [xorm] [info]  2019/11/13 11:22:24.982296 [SQL] COMMIT
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.196443 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"66.91.54.191:8080", "http", 12922, 1}
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.196514 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"70.169.129.235:48678", "http", 11094, 1}
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.207197 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.207329 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"66.91.54.191:8080", "http", "", 12922}
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.208803 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.208917 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"70.169.129.235:48678", "http", "", 11094}
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.211232 [SQL] COMMIT
2019/11/13 11:22:27 [xorm] [info]  2019/11/13 11:22:27.212157 [SQL] COMMIT
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.114874 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"206.189.45.191:80", "http", 3130, 1}
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.123560 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.123702 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"206.189.45.191:80", "http", "", 3130}
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.127121 [SQL] COMMIT
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.661219 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"209.97.173.209:8080", "http", 1446, 1}
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.673014 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.673205 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"209.97.173.209:8080", "http", "", 1446}
2019/11/13 11:22:28 [xorm] [info]  2019/11/13 11:22:28.676264 [SQL] COMMIT
2019/11/13 11:22:30 [xorm] [info]  2019/11/13 11:22:30.229934 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"52.187.121.7:3128", "http", 15382, 1}
2019/11/13 11:22:30 [xorm] [info]  2019/11/13 11:22:30.239335 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:30 [xorm] [info]  2019/11/13 11:22:30.239458 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"52.187.121.7:3128", "http", "", 15382}
2019/11/13 11:22:30 [xorm] [info]  2019/11/13 11:22:30.242557 [SQL] COMMIT
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.333921 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"45.64.122.210:47552", "http", 3672, 1}
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.333959 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"157.245.48.174:8080", "http", 2284, 1}
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.343188 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.343395 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"157.245.48.174:8080", "http", "", 2284}
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.345739 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.345857 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"45.64.122.210:47552", "http", "", 3672}
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.347305 [SQL] COMMIT
2019/11/13 11:22:32 [xorm] [info]  2019/11/13 11:22:32.348661 [SQL] COMMIT
2019/11/13 11:22:34 [xorm] [info]  2019/11/13 11:22:34.348007 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"35.240.8.116:8888", "http", 3035, 1}
2019/11/13 11:22:34 [xorm] [info]  2019/11/13 11:22:34.357319 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:34 [xorm] [info]  2019/11/13 11:22:34.357465 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"35.240.8.116:8888", "http", "", 3035}
2019/11/13 11:22:34 [xorm] [info]  2019/11/13 11:22:34.360647 [SQL] COMMIT
2019/11/13 11:22:37 [xorm] [info]  2019/11/13 11:22:37.019641 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"69.10.47.65:8080", "http", 3568, 1}
2019/11/13 11:22:37 [xorm] [info]  2019/11/13 11:22:37.029872 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:37 [xorm] [info]  2019/11/13 11:22:37.030007 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"69.10.47.65:8080", "http", "", 3568}
2019/11/13 11:22:37 [xorm] [info]  2019/11/13 11:22:37.033132 [SQL] COMMIT
2019/11/13 11:22:44 [xorm] [info]  2019/11/13 11:22:44.080613 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"134.35.56.182:8080", "http", 24075, 1}
2019/11/13 11:22:44 [xorm] [info]  2019/11/13 11:22:44.089704 [SQL] BEGIN TRANSACTION
2019/11/13 11:22:44 [xorm] [info]  2019/11/13 11:22:44.089844 [SQL] INSERT INTO "ip" ("data","type1","type2","speed") VALUES ($1, $2, $3, $4) RETURNING "id" []interface {}{"134.35.56.182:8080", "http", "", 24075}
2019/11/13 11:22:44 [xorm] [info]  2019/11/13 11:22:44.093183 [SQL] COMMIT
2019/11/13 11:22:46 [xorm] [info]  2019/11/13 11:22:46.233133 [SQL] UPDATE "ip" SET "data" = $1, "type1" = $2, "speed" = $3 WHERE "id"=$4 []interface {}{"64.33.171.19:8080", "http", 5438, 1}
2019/11/13 11:22:46 [xorm] [info]  2019/11/13 11:22:46.243366 [SQL] BEGIN TRANSACTION
